row_skew,Ticket,Age_div_Fare,Age_mul_Fare,Pclass_mul_Age,Pclass_mul_Fare,Pclass_div_Age,Pclass_div_Fare,Age,Fare_mul_Embarked_S,Fare,Age_mul_Embarked_S,Age_mul_Sex_male,Fare_mul_Sex_female,Fare_mul_Sex_male,SibSp_mul_Fare,Fare_mul_Embarked_C,Age_mul_SibSp,Age_mul_Sex_female,SibSp_div_Fare,Age_mul_Parch,Age_div_SibSp,Parch_div_Fare,SibSp_plus_Parch,Parch_mul_Fare,SibSp_plus_Embarked_C,Fare_mul_Embarked_Q,Pclass,Age_mul_Embarked_C,Parch_plus_Embarked_C,Age_div_Parch,Pclass_minus_Embarked_C,SibSp_plus_Sex_female,Pclass_mul_Embarked_S,Pclass_minus_SibSp,Age_mul_Embarked_Q,Parch_minus_Embarked_C,Parch_minus_Embarked_Q,Sex_female_plus_Embarked_C,SibSp_mul_Parch,SibSp_minus_Embarked_C,Pclass_minus_Embarked_Q,Pclass_minus_Sex_female,Pclass_plus_SibSp,Parch_minus_Sex_female,Pclass_div_SibSp,Parch_plus_Embarked_Q,Pclass_plus_Parch,SibSp_mul_Embarked_S,Parch_plus_Sex_female,SibSp_minus_Sex_female,SibSp_minus_Parch,Pclass_plus_Embarked_C,Sex_female_plus_Embarked_Q,Sex_female_plus_Embarked_S,Pclass_minus_Parch,SibSp_div_Parch,Parch_mul_Embarked_S,Sex_male_mul_Embarked_Q,Sex_female,Parch,Pclass_mul_Sex_male,Pclass_mul_Embarked_C,Pclass_mul_Sex_female,Sex_female_minus_Embarked_S,Pclass_div_Parch,Pclass_plus_Sex_female,Sex_female_minus_Embarked_Q,Parch_mul_Sex_male,Parch_mul_Embarked_C,Embarked_S,SibSp,Embarked_Q,Embarked_C,Pclass_mul_Parch,Sex_male_mul_Embarked_S,Sex_female_minus_Embarked_C,Parch_mul_Sex_female,SibSp_mul_Sex_male,SibSp_mul_Sex_female,SibSp_mul_Embarked_C,SibSp_mul_Embarked_Q,Sex_female_plus_Sex_male,Sex_female_mul_Embarked_Q,Sex_female_mul_Embarked_C,Sex_female_div_Sex_male,Sex_female_mul_Sex_male,Parch_mul_Embarked_Q,Sex_male_mul_Embarked_C,Survived
2.9357911203706175,0.3764044943820224,3.729903536977492,225.47500000000002,87.0,23.325000000000003,0.10344827586206896,0.3858520900321543,29.0,7.775,7.775,29.0,29.0,0.0,7.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0522073534203433,0.3870967741935484,4.37037037037037,796.5,118.0,27.0,0.03389830508474576,0.14814814814814814,59.0,13.5,13.5,59.0,59.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.1113286354985554,0.3870967857675673,0.15929908403026682,156.9375,15.0,94.1625,0.6,0.0955794504181601,5.0,31.3875,31.3875,5.0,0.0,31.3875,0.0,125.55,0.0,20.0,5.0,0.12743926722421348,10.0,1.25,0.06371963361210674,6.0,62.775,4.0,0.0,3.0,0.0,2.0,2.5,3.0,5.0,3.0,-1.0,0.0,2.0,2.0,1.0,8.0,4.0,3.0,2.0,7.0,1.0,0.75,2.0,5.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.5,4.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.548715304590676,0.3856942496493689,2.2857142857142856,252.0,48.0,21.0,0.08333333333333333,0.19047619047619047,24.0,10.5,10.5,24.0,24.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.929361687251504,0.3764044943820224,3.708609271523179,211.4,84.0,22.65,0.10714285714285714,0.3973509933774835,28.0,7.55,7.55,28.0,0.0,7.55,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,-1.0,0.0,0.0,3.0,0.0,1.0,-1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.2451946140436623,0.3814866760168303,1.6923076923076923,1144.0,88.0,52.0,0.045454545454545456,0.07692307692307693,44.0,26.0,26.0,44.0,44.0,0.0,26.0,26.0,0.0,44.0,0.0,0.038461538461538464,0.0,44.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.868968364507516,0.3814866778217858,0.3047619047619048,210.0,16.0,52.5,0.25,0.0761904761904762,8.0,26.25,26.25,8.0,0.0,26.25,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,0.0761904761904762,2.0,52.5,0.0,0.0,2.0,0.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,4.0,0.0,3.0,-1.0,-2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.2843032688916147,0.3814866760168303,1.8095238095238095,199.5,38.0,21.0,0.10526315789473684,0.19047619047619047,19.0,10.5,10.5,19.0,19.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.716137553580454,0.3856942496493689,2.6883910386965377,405.075,66.0,24.55,0.06060606060606061,0.1629327902240326,33.0,12.275,12.275,33.0,33.0,0.0,12.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.364813570977334,0.3884992965610454,1.9371532149824964,404.7176,84.0,43.3626,0.10714285714285714,0.20755213017669605,28.0,0.0,14.4542,0.0,0.0,14.4542,0.0,14.4542,14.4542,28.0,28.0,0.06918404339223201,0.0,28.0,0.0,1.0,0.0,2.0,0.0,3.0,28.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,-1.0,0.0,2.0,0.0,0.0,3.0,2.0,4.0,-1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2.2891058509096225,0.3884992987377279,1.8064516129032258,434.0,84.0,46.5,0.10714285714285714,0.1935483870967742,28.0,0.0,15.5,0.0,0.0,15.5,0.0,15.5,0.0,28.0,28.0,0.06451612903225806,0.0,28.0,0.0,1.0,0.0,1.0,15.5,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,28.0,0.0,-1.0,1.0,0.0,1.0,2.0,2.0,4.0,-1.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
2.7369648874109433,0.3884992987377279,2.761904761904762,304.5,58.0,21.0,0.06896551724137931,0.19047619047619047,29.0,10.5,10.5,29.0,29.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.7777956462937623,0.3884992987377279,3.087719298245614,156.75,66.0,21.375,0.13636363636363635,0.42105263157894735,22.0,7.125,7.125,22.0,22.0,0.0,7.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.9969860169584637,0.3764044943820224,4.152249134948097,216.75,90.0,21.674999999999997,0.1,0.4152249134948097,30.0,0.0,7.225,0.0,30.0,0.0,7.225,0.0,7.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,30.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,-1.0,0.0,1.0,0.0,-1.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2.4491792646878703,0.3814866794822344,0.4888888888888889,3960.0,44.0,90.0,0.022727272727272728,0.011111111111111112,44.0,0.0,90.0,0.0,44.0,0.0,90.0,180.0,0.0,88.0,0.0,0.022222222222222223,0.0,22.0,0.0,2.0,0.0,2.0,90.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.0,44.0,0.0,-1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.5,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.824174938899813,0.3870967741935484,3.215434083601286,194.375,75.0,23.325000000000003,0.12,0.3858520900321543,25.0,7.775,7.775,25.0,0.0,7.775,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,-1.0,0.0,0.0,3.0,0.0,1.0,-1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.1980060714100853,0.3856942530911989,1.6551724137931034,348.0,48.0,29.0,0.08333333333333333,0.13793103448275862,24.0,14.5,14.5,24.0,0.0,14.5,0.0,0.0,0.0,0.0,24.0,0.0,48.0,0.0,0.13793103448275862,2.0,29.0,0.0,0.0,2.0,0.0,2.0,12.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,4.0,0.0,3.0,-1.0,-2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.081331927832199,0.3856942530911989,0.7040350723633886,1944.5054,37.0,52.5542,0.02702702702702703,0.019027974928740234,37.0,52.5542,52.5542,37.0,37.0,0.0,52.5542,52.5542,0.0,37.0,0.0,0.019027974928740234,37.0,37.0,0.019027974928740234,2.0,52.5542,1.0,0.0,1.0,0.0,1.0,37.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.466138859111582,0.3814866738794381,2.076923076923077,1404.0,108.0,52.0,0.037037037037037035,0.07692307692307693,54.0,26.0,26.0,54.0,54.0,0.0,26.0,26.0,0.0,54.0,0.0,0.038461538461538464,0.0,54.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.9527440765274733,0.3764044943820224,3.8620689655172415,203.0,84.0,21.75,0.10714285714285714,0.41379310344827586,28.0,7.25,7.25,28.0,28.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.7363157377000826,0.3884992987377279,2.771804062126643,303.4125,87.0,31.387500000000003,0.10344827586206896,0.2867383512544803,29.0,10.4625,10.4625,29.0,0.0,10.4625,0.0,10.4625,0.0,29.0,29.0,0.09557945041816009,29.0,29.0,0.09557945041816009,2.0,10.4625,1.0,0.0,3.0,0.0,1.0,29.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,4.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.5865606250073903,0.3884992987377279,2.335216572504708,1646.1000000000001,62.0,26.55,0.016129032258064516,0.03766478342749529,62.0,26.55,26.55,62.0,62.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.3269937204542637,0.3870967741935484,1.8633540372670805,483.00000000000006,90.0,48.300000000000004,0.1,0.18633540372670807,30.0,16.1,16.1,30.0,30.0,0.0,16.1,16.1,0.0,30.0,0.0,0.06211180124223602,0.0,30.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.430059439169374,0.3764044922731047,2.0284477427334573,828.7125,123.0,60.637499999999996,0.07317073170731707,0.14842300556586271,41.0,20.2125,20.2125,41.0,0.0,20.2125,0.0,0.0,0.0,0.0,41.0,0.0,82.0,0.0,0.09894867037724181,2.0,40.425,0.0,0.0,3.0,0.0,2.0,20.5,3.0,1.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,2.0,5.0,0.0,3.0,-1.0,-2.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.5,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.341901670873423,0.3870967741935484,1.9021632187225335,442.1282,87.0,45.737399999999994,0.10344827586206896,0.19677550538508967,29.0,0.0,15.2458,0.0,0.0,15.2458,0.0,0.0,15.2458,0.0,29.0,0.0,58.0,0.0,0.13118367025672645,2.0,30.4916,1.0,0.0,3.0,29.0,3.0,14.5,2.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,-1.0,3.0,2.0,3.0,1.0,0.0,2.0,5.0,0.0,3.0,-1.0,-2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,1.0,1.5,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2.7650292248416033,0.3814866760168303,0.35353535353535354,2217.6,28.0,79.2,0.03571428571428571,0.012626262626262626,28.0,0.0,79.2,0.0,0.0,79.2,0.0,0.0,79.2,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,28.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,2.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2.780922205675551,0.3814866854367755,0.3468208092485549,2595.0,30.0,86.5,0.03333333333333333,0.011560693641618497,30.0,86.5,86.5,30.0,0.0,86.5,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.2898382960957533,0.3870967741935484,0.06831545030031472,17931.522,35.0,512.3292,0.02857142857142857,0.0019518700085804205,35.0,0.0,512.3292,0.0,0.0,512.3292,0.0,0.0,512.3292,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,35.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,2.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2.3829492030946584,0.3856942496493689,1.9230769230769231,1300.0,100.0,52.0,0.04,0.07692307692307693,50.0,26.0,26.0,50.0,0.0,26.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.038461538461538464,1.0,26.0,0.0,0.0,2.0,0.0,1.0,50.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,-1.0,-1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.9135961458537794,0.3856942496493689,3.6129032258064515,217.0,84.0,23.25,0.10714285714285714,0.3870967741935484,28.0,0.0,7.75,0.0,28.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,28.0,0.0,-1.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.1781548805083686,0.3814866878231038,0.0955794504181601,94.1625,9.0,94.1625,1.0,0.0955794504181601,3.0,31.3875,31.3875,3.0,3.0,0.0,31.3875,125.55,0.0,12.0,0.0,0.12743926722421348,6.0,0.75,0.06371963361210674,6.0,62.775,4.0,0.0,3.0,0.0,2.0,1.5,3.0,4.0,3.0,-1.0,0.0,2.0,2.0,0.0,8.0,4.0,3.0,3.0,7.0,2.0,0.75,2.0,5.0,4.0,2.0,4.0,2.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,-1.0,1.5,3.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.1491366280020294,0.3870967835280519,0.652856246076585,4141.8,52.0,79.65,0.019230769230769232,0.012554927809165096,52.0,79.65,79.65,52.0,52.0,0.0,79.65,79.65,0.0,52.0,0.0,0.012554927809165096,52.0,52.0,0.012554927809165096,2.0,79.65,1.0,0.0,1.0,0.0,1.0,52.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.3081729936634514,0.3814866760168303,0.0,0.0,40.0,0.0,0.025,0.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
